year,category,question,answer,analysis,index,score,question_en,analysis_en,score_question,score_analysis
2011,（新课标）,"2. （5 分) 下列函数中, 既是偶函数又在 $(0,+\infty)$ 上单调递增的函数是 $(\quad)$
A. $y=2 x^{3}$
B. $y=|x|+1$
C. $y=-x^{2}+4$
D. $y=2^{-\mid x}$
",['B'],"解：对于 $A . y=2 x^{3}$, 由 $f(-x)=-2 x^{3}=-f(x)$, 为奇函数, 故排除 $A$

对于 B. $y=|x|+1$, 由 $f(-x)=|-x|+1=f(x)$, 为偶函数, 当 $x>0$ 时, $y=x+1$, 是增函数，故 B 正确;

对于 $C . y=-x^{2}+4$, 有 $f(-x)=f(x)$, 是偶函数, 但 $x>0$ 时为减函数, 故排 除 C;

对于 D. $y=2^{-|x|}$, 有 $f(-x)=f(x)$, 是偶函数, 当 $x>0$ 时, $y=2^{-x}$, 为减函数 ，故排除 D.

故选: B.
",10,5,"2. (5 points) Among the following functions, both an even function and a$(0,+\infty)$The monotonic incrementing function is$(\quad)$A.$y=2 x^{3}$B.$y=|x|+1$C.$y=-x^{2}+4$D.$y=2^{-\mid x}$","Solution: For$A . y=2 x^{3}$, Depend on$f(-x)=-2 x^{3}=-f(x)$, is an odd function, so it is excluded$A$For B.$y=|x|+1$, Depend on$f(-x)=|-x|+1=f(x)$, is an even function, when$x>0$hour,$y=x+1$, is an increment function, so B is correct;

for$C . y=-x^{2}+4$, have$f(-x)=f(x)$, is an even function, then $x>0$It is the subtraction function, so C is excluded;

For D.$y=2^{-|x|}$, have$f(-x)=f(x)$, is an even function, when$x>0$hour,$y=2^{-x}$, is the subtraction function, so it is excluded D.

So, the correct answer is: B.",150.0,150.0
2011,（新课标）,"4. （5 分) 有 3 个兴趣小组, 甲、乙两位同学各自参加其中一个小组, 每位同 学参加各个小组的可能性相同, 则这两位同学参加同一个兴趣小组的概率为 ( )
A. $\frac{1}{3}$
B. $\frac{1}{2}$
C. $\frac{2}{3}$
D. $\frac{3}{4}$
",['A'],"解：由题意知本题是一个古典概型,

试验发生包含的事件数是 $3 \times 3=9$ 种结果，

满足条件的事件是这两位同学参加同一个兴趣小组,

由于共有三个小组, 则有 3 种结果,

根据古典概型概率公式得到 $P=\frac{3}{9}=\frac{1}{3}$,

故选: A.
",11,5,"4. (5 points) There are 3 interest groups, and students A and B each participate in one of the groups. The possibility of each student joining each group is the same. The probability of these two students joining the same interest group is ( )
A.$\frac{1}{3}$B.$\frac{1}{2}$C.$\frac{2}{3}$D.$\frac{3}{4}$","Solution: From the question, this question is a classical overview.

The number of events included in the experiment is$3 \times 3=9$Such results,

The event that meets the conditions is that these two students participate in the same interest group.

Since there are three groups in total, there are 3 results.

According to the classical probabilistic formula, we can obtain$P=\frac{3}{9}=\frac{1}{3}$,

So, the correct answer is: A.",150.0,150.0
2011,（新课标）,"5. (5 分) 已知角 $\theta$ 的顶点与原点重合, 始边与 $\mathrm{x}$ 轴的正半轴重合, 终边在直 线 $y=2 x$ 上, 则 $\cos 2 \theta=(\quad)$
A. $-\frac{4}{5}$
B. $-\frac{3}{5}$
C. $\frac{3}{5}$
D. $\frac{4}{5}$
",['B'],"解：根据题意可知: $\tan \theta=2$,

所以 $\cos ^{2} \theta=\frac{1}{\sec ^{2} \theta}=\frac{1}{\tan ^{2} \theta+1}=\frac{1}{5}$,

则 $\cos 2 \theta=2 \cos ^{2} \theta-1=2 \times \frac{1}{5}-1=-\frac{3}{5}$.

故选: B.
",12,5,"5. (5 points) Given angle$\theta$The vertex coincides with the origin, the beginning edge and$\mathrm{x}$The positive half-axis of the axis coincides with the final edge on the straight line$y=2 x$On,$\cos 2 \theta=(\quad)$A.$-\frac{4}{5}$B.$-\frac{3}{5}$C.$\frac{3}{5}$D.$\frac{4}{5}$","Solution: According to the question, we can see:$\tan \theta=2$,

so$\cos ^{2} \theta=\frac{1}{\sec ^{2} \theta}=\frac{1}{\tan ^{2} \theta+1}=\frac{1}{5}$,

then $\cos 2 \theta=2 \cos ^{2} \theta-1=2 \times \frac{1}{5}-1=-\frac{3}{5}$.

So, the correct answer is: B.",150.0,130.39
2011,（新课标）,"7. （5 分) 设直线 $\mid$ 过双曲线 $C$ 的一个焦点, 且与 $C$ 的一条对称轴垂直, $\mathrm{I}$ 与 $C$ 交于 $A, B$ 两点, $|A B|$ 为 $C$ 的实轴长的 2 倍, 则 $C$ 的离心率为（）
A. $\sqrt{2}$
B. $\sqrt{3}$
C. 2
D. 3
",['B'],"解: 不妨设双曲线 $C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1$,

焦点 $F(-c, 0)$, 对称轴 $y=0$,

由题设知 $\frac{c^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1$,

$y= \pm \frac{b^{2}}{a}$

$\therefore \frac{2 b^{2}}{a}=4 a$,

$b^{2}=2 a^{2}$, $c^{2}-a^{2}=2 a^{2}$

$c^{2}=3 a^{2}$

$\therefore \mathrm{e}=\frac{\mathrm{c}}{\mathrm{a}}=\sqrt{3}$

故选: B.
",13,5,"7. (5 points) Set a straight line$\mid$Cross the hyperbola$C$A focus of$C$a symmetry axis perpendicular,$\mathrm{I}$and$C$Handed in$A, B$Two o'clock,$|A B|$for$C$2 times the real axis length, then$C$The eccentricity rate is ()
A.$\sqrt{2}$B.$\sqrt{3}$C. 2
D. 3","Solution: You might as well set a hyperbolic line$C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1$,

focus$F(-c, 0)$, axis of symmetry$y=0$,

From the title$\frac{c^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1$,$y= \pm \frac{b^{2}}{a}$$\therefore \frac{2 b^{2}}{a}=4 a$,$b^{2}=2 a^{2}$,$c^{2}-a^{2}=2 a^{2}$$c^{2}=3 a^{2}$$\therefore \mathrm{e}=\frac{\mathrm{c}}{\mathrm{a}}=\sqrt{3}$So, the correct answer is: B.",150.0,121.65
2011,（新课标）,"8. (5 分) $\left(x+\frac{a}{x}\right)\left(2 x-\frac{1}{x}\right)^{5}$ 的展开式中各项系数的和为 2 , 则该展开式中常数项 为 $(\quad)$
A. -40
B. -20
C. 20
D. 40
",['D'],"解: 令二项式中的 $x$ 为 1 得到展开式的各项系数和为 $1+a$

$\therefore 1+a=2$

$\therefore a=1$

$\therefore\left(x+\frac{a}{x}\right)\left(2 x-\frac{1}{x}\right)^{5}=\left(x+\frac{1}{x}\right)\left(2 x-\frac{1}{x}\right)^{5}$

$=x\left(2 x-\frac{1}{x}\right)^{5}+\frac{1}{x}\left(2 x-\frac{1}{x}\right)^{5}$

$\therefore$ 展开式中常数项为 $\left(2 x-\frac{1}{x}\right)$ 的 $\frac{1}{x}$ 与 $x$ 的系数和

$\because\left(2 x-\frac{1}{x}\right)$ 展开式的通项为 $\mathrm{T}_{\mathrm{r}+1}=(-1){ }^{r} 2^{5-}{ }^{r} C_{5}{ }^{r} x^{5-2 r}$

令 5- $2 r=1$ 得 $r=2$; 令 $5-2 r=-1$ 得 $r=3$

展开式中常数项为 $8 C_{5}{ }^{2}-4 C_{5}{ }^{3}=40$

故选: D.
",14,5,"8. (5 points)$\left(x+\frac{a}{x}\right)\left(2 x-\frac{1}{x}\right)^{5}$In the expansion formula, the sum of the coefficients of each term is 2, then the constant term in the expansion formula is$(\quad)$A. -40
B. -20
C. 20
D. 40","Solution: Let the binomial$x$The coefficients of the expansion formula are obtained as 1$1+a$$\therefore 1+a=2$$\therefore a=1$$\therefore\left(x+\frac{a}{x}\right)\left(2 x-\frac{1}{x}\right)^{5}=\left(x+\frac{1}{x}\right)\left(2 x-\frac{1}{x}\right)^{5}$$=x\left(2 x-\frac{1}{x}\right)^{5}+\frac{1}{x}\left(2 x-\frac{1}{x}\right)^{5}$$\therefore$In the expansion formula, the constant term is$\left(2 x-\frac{1}{x}\right)$of$\frac{1}{x}$and$x$The coefficients of$\because\left(2 x-\frac{1}{x}\right)$The general terms of the expansion are$\mathrm{T}_{\mathrm{r}+1}=(-1){ }^{r} 2^{5-}{ }^{r} C_{5}{ }^{r} x^{5-2 r}$Order 5-$2 r=1$have to$r=2$; make$5-2 r=-1$have to$r=3$In the expansion formula, the constant term is$8 C_{5}{ }^{2}-4 C_{5}{ }^{3}=40$So, the correct answer is: D.",150.0,131.98
2011,（新课标）,"10. (5 分) 已知 $\vec{a}$ 与 $\vec{b}$ 均为单位向量, 其夹角为 $\theta$, 有下列四个命题 $P_{1}: \mid \vec{a}+\vec{b}$ $>1 \Leftrightarrow \theta \in\left[0, \frac{2 \pi}{3}\right) ; P_{2}:|\vec{a}+\vec{b}|>1 \Leftrightarrow \theta \in\left(\frac{2 \pi}{3}, \pi\right] ; P_{3}:|\vec{a}-\vec{b}|>1 \Leftrightarrow \theta \in[0$ ， $\left.\frac{\pi}{3}\right) ; P_{4}:|\vec{a}-\vec{b}|>1 \Leftrightarrow \theta \in\left(\frac{\pi}{3}, \pi\right]$ ；其中的真命题是（ $)$
A. $P_{1}, P_{4}$
B. $P_{1}, P_{3}$
C. $P_{2}, P_{3}$
D. $P_{2}, P_{4}$
",['A'],"解: 由 $|\vec{a}-\vec{b}|>1$, 得出 $2-2 \cos \theta>1$, 即 $\cos \theta<\frac{1}{2}$, 又 $\theta \in[0, \pi]$, 故 可以得出 $\theta \in\left(\frac{\pi}{3}, \pi\right]$, 故 $P_{3}$ 错误, $P_{4}$ 正确.

由 $|\vec{a}+\vec{b}|>1$, 得出 $2+2 \cos \theta>1$, 即 $\cos \theta>-\frac{1}{2}$, 又 $\theta \in[0, \pi]$, 故可以得出 $\theta \in[0$ ,$\left.\frac{2 \pi}{3}\right)$, 故 $P_{2}$ 错误, $P_{1}$ 正确.

故选: A.
",15,5,"10. (5 points) Given$\vec{a}$and$\vec{b}$All are unit vectors, and their angles are$\theta$There are four propositions below$P_{1}: \mid \vec{a}+\vec{b}$$>1 \Leftrightarrow \theta \in\left[0, \frac{2 \pi}{3}\right) ; P_{2}:|\vec{a}+\vec{b}|>1 \Leftrightarrow \theta \in\left(\frac{2 \pi}{3}, \pi\right] ; P_{3}:|\vec{a}-\vec{b}|>1 \Leftrightarrow \theta \in[0$，$\left.\frac{\pi}{3}\right) ; P_{4}:|\vec{a}-\vec{b}|>1 \Leftrightarrow \theta \in\left(\frac{\pi}{3}, \pi\right]$;The real proposition is ($)$A.$P_{1}, P_{4}$B.$P_{1}, P_{3}$C.$P_{2}, P_{3}$D.$P_{2}, P_{4}$","Solution: By$|\vec{a}-\vec{b}|>1$, to get$2-2 \cos \theta>1$, So $\cos \theta<\frac{1}{2}$, again$\theta \in[0, \pi]$, so it can be concluded$\theta \in\left(\frac{\pi}{3}, \pi\right]$, therefore$P_{3}$mistake,$P_{4}$correct.

Depend on$|\vec{a}+\vec{b}|>1$, to get$2+2 \cos \theta>1$, So $\cos \theta>-\frac{1}{2}$, again$\theta \in[0, \pi]$, so it can be concluded$\theta \in[0$,$\left.\frac{2 \pi}{3}\right)$, therefore$P_{2}$mistake,$P_{1}$correct.

So, the correct answer is: A.",112.03,128.8
2011,（新课标）,"11. (5 分) 设函数 $f(x)=\sin (\omega x+\phi)+\cos (\omega x+\phi)\left(\omega>0,|\phi|<\frac{\pi}{2}\right)$ 的最 小正周期为 $\pi$, 且 $f(-x)=f(x)$ ，则（ $)$
A. $f(x)$ 在 $\left(0, \frac{\pi}{2}\right)$ 单调递减
B. $f(x)$ 在 $\left(\frac{\pi}{4}, \frac{3 \pi}{4}\right)$ 单调递减
C. $f(x)$ 在 $\left(0, \frac{\pi}{2}\right)$ 单调递增
D. $f(x)$ 在 $\left(\frac{\pi}{4}, \frac{3 \pi}{4}\right)$ 单调递增
",['A'],"解: 由于 $f(x)=\sin (\omega x+\varphi)+\cos (\omega x+\varphi)=\sqrt{2} \sin \left(\omega x+\phi+\frac{\pi}{4}\right)$, 由于该函数的最小正周期为 $\mathrm{T}=\frac{2 \pi}{\omega}$, 得出 $\omega=2$,

又根据 $f(-x)=f(x)$, 得 $\phi+\frac{\pi}{4}=\frac{\pi}{2}+k \pi(k \in Z)$, 以及 $|\phi|<\frac{\pi}{2}$, 得出 $\phi=\frac{\pi}{4}$. 因此, $f(x)=\sqrt{2} \sin \left(2 x+\frac{\pi}{2}\right)=\sqrt{2} \cos 2 x$, 若 $x \in\left(0, \frac{\pi}{2}\right)$, 则 $2 x \in(0, \pi)$, 从而 $f(x)$ 在 $\left(0, \frac{\pi}{2}\right)$ 单调递减, 若 $x \in\left(\frac{\pi}{4}, \frac{3 \pi}{4}\right)$, 则 $2 x \in\left(\frac{\pi}{2}, \frac{3 \pi}{2}\right)$,

该区间不为余弦函数的单调区间, 故 $B, C, D$ 都错, $A$ 正确.

故选: A.
",16,5,"11. (5 points) Set the function$f(x)=\sin (\omega x+\phi)+\cos (\omega x+\phi)\left(\omega>0,|\phi|<\frac{\pi}{2}\right)$The minimum positive cycle is$\pi$, and$f(-x)=f(x)$,but($)$A.$f(x)$exist$\left(0, \frac{\pi}{2}\right)$Monotonously decreasing
B.$f(x)$exist$\left(\frac{\pi}{4}, \frac{3 \pi}{4}\right)$Monotonously decreasing
C.$f(x)$exist$\left(0, \frac{\pi}{2}\right)$Monotonously increasing
D.$f(x)$exist$\left(\frac{\pi}{4}, \frac{3 \pi}{4}\right)$Monotonously increasing","Solution: Because$f(x)=\sin (\omega x+\varphi)+\cos (\omega x+\varphi)=\sqrt{2} \sin \left(\omega x+\phi+\frac{\pi}{4}\right)$, since the minimum positive period of this function is$\mathrm{T}=\frac{2 \pi}{\omega}$, to get$\omega=2$,

According to$f(-x)=f(x)$, have to$\phi+\frac{\pi}{4}=\frac{\pi}{2}+k \pi(k \in Z)$, as well as$|\phi|<\frac{\pi}{2}$, to get$\phi=\frac{\pi}{4}$. therefore,$f(x)=\sqrt{2} \sin \left(2 x+\frac{\pi}{2}\right)=\sqrt{2} \cos 2 x$, like$x \in\left(0, \frac{\pi}{2}\right)$, then $2 x \in(0, \pi)$, thus$f(x)$exist$\left(0, \frac{\pi}{2}\right)$monotonously decreasing, if$x \in\left(\frac{\pi}{4}, \frac{3 \pi}{4}\right)$, then $2 x \in\left(\frac{\pi}{2}, \frac{3 \pi}{2}\right)$,

This interval is not a monotonic interval of the cosine function, so$B, C, D$All are wrong,$A$correct.

So, the correct answer is: A.",130.16,130.35
2012,（新课标）,"1. （5 分）已知集合 $A=\{1,2,3,4,5\}, B=\{(x, y) \mid x \in A, y \in A, x-y \in A\}$, 则 $B$ 中所含元素的个数为（ $)$
A. 3
B. 6
C. 8
D. 10
",['D'],"解: 由题意, $x=5$ 时, $y=1,2,3,4$,

$x=4$ 时 $, y=1,2,3$ ，

$x=3$ 时, $y=1,2$,

$x=2$ 时,$y=1$

综上知, $\mathrm{B}$ 中的元素个数为 10 个

故选: D.
",17,5,"1. (5 points) Given the set $A=\{1,2,3,4,5\}, B=\{(x, y) \mid x \in A, y \in A, x-y \in A\}$, then $B$The number of elements contained in it is ($)$A. 3
B. 6
C. 8
D. 10","Solution: From the question,$x=5$hour,$y=1,2,3,4$,$x=4$hour$, y=1,2,3$，$x=3$hour,$y=1,2$,$x=2$hour,$y=1$To sum up,$\mathrm{B}$The number of elements in it is 10

So, the correct answer is: D.",138.84,150.0
2012,（新课标）,"2. (5 分) 将 2 名教师, 4 名学生分成 2 个小组, 分别安排到甲、乙两地参加社 会实践活动, 每个小组由 1 名教师和 2 名学生组成, 不同的安排方案共有（ )
A. 12 种
B. 10 种
C. 9 种
D. 8 种
",['A'],"解：第一步, 为甲地选一名老师, 有 $C_{2}^{1}=2$ 种选法;

第二步, 为甲地选两个学生, 有 $C_{4}^{2}=6$ 种选法;

第三步, 为乙地选 1 名教师和 2 名学生, 有 1 种选法

故不同的安排方案共有 $2 \times 6 \times 1=12$ 种

故选: A.
",18,5,"2. (5 points) Divide 2 teachers and 4 students into 2 groups and arrange them to participate in social practice activities in places A and B. Each group consists of 1 teacher and 2 students. Different arrangement plans are ( )
A. 12 kinds
B. 10 kinds
C. 9 kinds
D. 8 kinds","Solution: The first step is to choose a teacher for the A place,$C_{2}^{1}=2$Selection method;

The second step is to select two students for the A place,$C_{4}^{2}=6$Selection method;

The third step is to select 1 teacher and 2 students for Place B, and there is a way to choose.

So, there are different arrangements and plans$2 \times 6 \times 1=12$kind

So, the correct answer is: A.",150.0,150.0
2012,（新课标）,"3. (5 分）下面是关于复数 $z=\frac{2}{-1+i}$ 的四个命题：其中的真命题为 $(\quad)$, $p_{1}:|z|=2$,

$\mathrm{p}_{2}: \mathrm{z}^{2}=2 \mathrm{i}$,

$p_{3}: z$ 的共轭复数为 $1+i$,

$p_{4}: z$ 的虚部为 -1 .
A. $\mathrm{p}_{2}, \mathrm{p}_{3}$
B. $p_{1}, p_{2}$
C. $\mathrm{p}_{2}, \mathrm{p}_{4}$
D. $p_{3}, p_{4}$
",['C'],"解: $\because z=\frac{2}{-1+i}=\frac{2(-1-i)}{(-1+i)(-1-i)}=-1-i$,

$\therefore p_{1}:|z|=\sqrt{2}$

$p_{2}: z^{2}=2 i$

$p_{3}: z$ 的共轭复数为 $-1+i$, $p_{4}: z$ 的虚部为 -1,

故选: C.
",19,5,"3. (5 points) The following is about the plural$z=\frac{2}{-1+i}$The four propositions of$(\quad)$,$p_{1}:|z|=2$,$\mathrm{p}_{2}: \mathrm{z}^{2}=2 \mathrm{i}$,$p_{3}: z$The conjugated complex number is$1+i$,$p_{4}: z$The imaginary part is -1.
A.$\mathrm{p}_{2}, \mathrm{p}_{3}$B.$p_{1}, p_{2}$C.$\mathrm{p}_{2}, \mathrm{p}_{4}$D.$p_{3}, p_{4}$","solution:$\because z=\frac{2}{-1+i}=\frac{2(-1-i)}{(-1+i)(-1-i)}=-1-i$,$\therefore p_{1}:|z|=\sqrt{2}$$p_{2}: z^{2}=2 i$$p_{3}: z$The conjugated complex number is$-1+i$,$p_{4}: z$The imaginary part is -1,

So, the correct answer is: C.",122.94,135.06
2012,（新课标）,"5. (5 分）已知 $\left\{a_{n}\right\}$ 为等比数列, $a_{4}+a_{7}=2, a_{5} a_{6}=-8$, 则 $a_{1}+a_{10}=(\quad)$
A. 7
B. 5
C. -5
D. -7
",['D'],"解: $\because a_{4}+a_{7}=2$, 由等比数列的性质可得, $a_{5} a_{6}=a_{4} a_{7}=-8$

$\therefore a_{4}=4, a_{7}=-2$ 或 $a_{4}=-2, a_{7}=4$

当 $a_{4}=4, a_{7}=-2$ 时, $q^{3}=-\frac{1}{2}$,

$\therefore a_{1}=-8, a_{10}=1$

$\therefore a_{1}+a_{10}=-7$

当 $a_{4}=-2, a_{7}=4$ 时, $q^{3}=-2$, 则 $a_{10}=-8, a_{1}=1$

$\therefore \mathrm{a}_{1}+\mathrm{a}_{10}=-7$

综上可得, $\mathrm{a}_{1}+\mathrm{a}_{10}=-7$

故选: D.
",20,5,"5. (5 points) Given$\left\{a_{n}\right\}$is an equal-scale sequence,$a_{4}+a_{7}=2, a_{5} a_{6}=-8$, then $a_{1}+a_{10}=(\quad)$A. 7
B. 5
C. -5
D. -7","solution:$\because a_{4}+a_{7}=2$, from the properties of the equal-scale sequence,$a_{5} a_{6}=a_{4} a_{7}=-8$$\therefore a_{4}=4, a_{7}=-2$or$a_{4}=-2, a_{7}=4$when$a_{4}=4, a_{7}=-2$hour,$q^{3}=-\frac{1}{2}$,$\therefore a_{1}=-8, a_{10}=1$$\therefore a_{1}+a_{10}=-7$when$a_{4}=-2, a_{7}=4$hour,$q^{3}=-2$, then $a_{10}=-8, a_{1}=1$$\therefore \mathrm{a}_{1}+\mathrm{a}_{10}=-7$To sum up,$\mathrm{a}_{1}+\mathrm{a}_{10}=-7$So, the correct answer is: D.",123.14,115.19
2012,（新课标）,"8. （5 分) 等轴双曲线 $C$ 的中心在原点, 焦点在 $x$ 轴上, $C$ 与抛物线 $y^{2}=16 x$ 的 准线交于点 $A$ 和点 $B,|A B|=4 \sqrt{3}$, 则 $C$ 的实轴长为（ )
A. $\sqrt{2}$
B. $2 \sqrt{2}$
C. 4
D. 8
",['C'],"解: 设等轴双曲线 $c: x^{2}-y^{2}=a^{2}(a>0)$,

$y^{2}=16 x$ 的准线 $l: x=-4$,

$\because C$ 与抛物线 $y^{2}=16 x$ 的准线 $\mid: x=-4$ 交于 $A, B$ 两点, $|A B|=4 \sqrt{3}$

$\therefore A(-4,2 \sqrt{3})$, B $(-4,-2 \sqrt{3})$,

将 $A$ 点坐标代入双曲线方程得 $\mathrm{a}^{2}=(-4)^{2}-(2 \sqrt{3})^{2}=4$,

$\therefore a=2,2 a=4$.

故选: C.
",21,5,"8. (5 points) Equiaxed hyperbolic$C$The center of the origin, the focus is$x$On the shaft,$C$With parabola$y^{2}=16 x$The line of the line intersects at the point$A$And dot$B,|A B|=4 \sqrt{3}$, then $C$The real axis length is ( )
A.$\sqrt{2}$B.$2 \sqrt{2}$C. 4
D. 8","Solution: Suppose an isometric hyperbolic$c: x^{2}-y^{2}=a^{2}(a>0)$,$y^{2}=16 x$The line of$l: x=-4$,$\because C$With parabola$y^{2}=16 x$The line of$\mid: x=-4$Handed in$A, B$Two o'clock,$|A B|=4 \sqrt{3}$$\therefore A(-4,2 \sqrt{3})$, B$(-4,-2 \sqrt{3})$,

Will$A$Substituting point coordinates into hyperbolic equations to get$\mathrm{a}^{2}=(-4)^{2}-(2 \sqrt{3})^{2}=4$,$\therefore a=2,2 a=4$.

So, the correct answer is: C.",150.0,142.05
2012,（新课标）,"12. (5 分) 设点 $P$ 在曲线 $y=\frac{1}{2} e^{x}$ 上, 点 $Q$ 在曲线 $y=\ln (2 x)$ 上, 则 $|P Q|$ 最小 值为 $(\quad)$
A. $1-\ln 2$
B. $\sqrt{2}(1-\ln 2)$
C. $1+\ln 2$
D. $\sqrt{2}(1+\ln 2)$
",['B'],"解: $\because$ 函数 $y=\frac{1}{2} e^{x}$ 与函数 $y=\ln (2 x)$ 互为反函数, 图象关于 $y=x$ 对称, 函数 $y=\frac{1}{2} e^{x}$ 上的点 $P\left(x, \frac{1}{2} e^{x}\right)$ 到直线 $y=x$ 的距离为 $\mathrm{d}=\frac{\left|\frac{1}{2} \mathrm{e}^{\mathrm{x}}-\mathrm{x}\right|}{\sqrt{2}}$, 设 $g(x)=\frac{1}{2} e^{x}-x(x>0)$ ，则 $g^{\prime}(x)=\frac{1}{2} e^{x}-1$, 由 $g^{\prime}(x)=\frac{1}{2} e^{x}-1 \geqslant 0$ 可得 $x \geqslant \ln 2$, 由 $g^{\prime}(x)=\frac{1}{2} e^{x}-1<0$ 可得 $0<x<\ln 2$,

$\therefore$ 函数 $\mathrm{g}(\mathrm{x})$ 在 $(0, \ln 2)$ 单调递减, 在 $[\ln 2,+\infty)$ 单调递增,

$\therefore$ 当 $\mathrm{x}=\ln 2$ 时, 函数 $\mathrm{g}(\mathrm{x})_{\min }=1-\ln 2$,

$\mathrm{d}_{\min }=\frac{1-\ln 2}{\sqrt{2}}$,

由图象关于 $y=x$ 对称得: $|P Q|$ 最小值为 $2 d_{\min }=\sqrt{2}(1-\ln 2)$.

故选: B.
",22,5,"12. (5 points) Set points$P$On the curve$y=\frac{1}{2} e^{x}$Up, click$Q$On the curve$y=\ln (2 x)$On,$|P Q|$The minimum value is$(\quad)$A.$1-\ln 2$B.$\sqrt{2}(1-\ln 2)$C.$1+\ln 2$D.$\sqrt{2}(1+\ln 2)$","solution:$\because$function$y=\frac{1}{2} e^{x}$With functions$y=\ln (2 x)$mutual inverse functions, image about$y=x$Symmetry, function$y=\frac{1}{2} e^{x}$The dot on$P\left(x, \frac{1}{2} e^{x}\right)$To straight line$y=x$The distance is$\mathrm{d}=\frac{\left|\frac{1}{2} \mathrm{e}^{\mathrm{x}}-\mathrm{x}\right|}{\sqrt{2}}$, set up$g(x)=\frac{1}{2} e^{x}-x(x>0)$,then $g^{\prime}(x)=\frac{1}{2} e^{x}-1$, Depend on$g^{\prime}(x)=\frac{1}{2} e^{x}-1 \geqslant 0$So$x \geqslant \ln 2$, Depend on$g^{\prime}(x)=\frac{1}{2} e^{x}-1<0$So$0<x<\ln 2$,$\therefore$function$\mathrm{g}(\mathrm{x})$exist$(0, \ln 2)$Monotonously decreasing, in$[\ln 2,+\infty)$monotonically increasing,$\therefore$when$\mathrm{x}=\ln 2$When, function$\mathrm{g}(\mathrm{x})_{\min }=1-\ln 2$,$\mathrm{d}_{\min }=\frac{1-\ln 2}{\sqrt{2}}$,

By the image about$y=x$Symmetrical:$|P Q|$The minimum value is$2 d_{\min }=\sqrt{2}(1-\ln 2)$.

So, the correct answer is: B.",117.54,125.84
2013,（新课标ⅰ）,"1. （5 分）已知集合 $A=\left\{x \mid x^{2}-2 x>0\right\}, B=\{x \mid-\sqrt{5}<x<\sqrt{5}\}$, 则（）
A. $A \cap B=\emptyset$
B. $A \cup B=R$
C. $B \subseteq A$
D. $A \subseteq B$
",['B'],"解: $\because$ 集合 $A=\left\{x \mid x^{2}-2 x>0\right\}=\{x \mid x>2$ 或 $x<0\}$,

$\therefore A \cap B=\{x \mid 2<x<\sqrt{5}$ 或 $-\sqrt{5}<x<0\}, A \cup B=R$,

故选: B.
",23,5,"1. (5 points) Given the set $A=\left\{x \mid x^{2}-2 x>0\right\}, B=\{x \mid-\sqrt{5}<x<\sqrt{5}\}$, but()
A.$A \cap B=\emptyset$B.$A \cup B=R$C.$B \subseteq A$D.$A \subseteq B$","solution:$\because$gather$A=\left\{x \mid x^{2}-2 x>0\right\}=\{x \mid x>2$or$x<0\}$,$\therefore A \cap B=\{x \mid 2<x<\sqrt{5}$or$-\sqrt{5}<x<0\}, A \cup B=R$,

So, the correct answer is: B.",105.36,115.76
2013,（新课标ⅰ）,"2. (5 分) 若复数 $z$ 满足 $(3-4 i) z=|4+3 i|$, 则 $z$ 的虚部为（ ）
A. -4
B. $-\frac{4}{5}$
C. 4
D. $\frac{4}{5}$
",['D'],"解: $\because$ 复数 $z$ 满足 $(3-4 i) z=|4+3 i|, \therefore z=\frac{|4+3 i|}{3-4 i}=\frac{5}{3-4 i}=\frac{5(3+4 i)}{25}=\frac{3}{5}+$ $\frac{4}{5} i$

故 $z$ 的虚部等于 $\frac{4}{5}$,

故选: D.
",24,5,"2. (5 points) If plural$z$satisfy$(3-4 i) z=|4+3 i|$, then $z$The imaginary part of ( )
A. -4
B.$-\frac{4}{5}$C. 4
D.$\frac{4}{5}$","solution:$\because$plural$z$satisfy$(3-4 i) z=|4+3 i|, \therefore z=\frac{|4+3 i|}{3-4 i}=\frac{5}{3-4 i}=\frac{5(3+4 i)}{25}=\frac{3}{5}+$$\frac{4}{5} i$So$z$The imaginary part of$\frac{4}{5}$,

So, the correct answer is: D.",128.71,124.31
